[image_filename]	[valence]	[arousal]	[prob. anger]	[prob. disgust]	[prob. fear]	[prob. joy]	[prob. sadness]	[prob. surprise]	[prob. neutral]
anger/101.jpg	6.2	5.4	0.0666667	0	0.2	0.4	0	0.266667	0.0666667
fear/101.jpg	1.2	6.5	0.0666667	0.311111	0.511111	0	0.0722222	0.0388889	0
sadness/100.jpg	4.5	4.5	0	0	0.1	0.0333333	0.433333	0.0333333	0.4
surprise/100.jpg	5.3	5.1	0.0333333	0	0.0666667	0.133333	0.133333	0.0333333	0.6
disgust/102.jpg	3.2	3.8	0	0.4	0.133333	0.0666667	0.0666667	0.0666667	0.266667
surprise/101.jpg	5.6	5.2	0.133333	0.2	0	0.433333	0	0.166667	0.0666667
fear/102.jpg	3.4	4.6	0	0.0666667	0.383333	0.166667	0.116667	0.116667	0.15
surprise/102.jpg	6.7	2.9	0	0.0666667	0	0.3	0.233333	0.133333	0.266667
joy/101.jpg	8.3	5.2	0	0	0	0.666667	0	0.166667	0.166667
sadness/101.jpg	5.7	5.3	0	0	0	0.288889	0.1	0.255556	0.355556
joy/102.jpg	7.3	6.9	0	0	0.0666667	0.766667	0	0.0333333	0.133333
sadness/102.jpg	2	4.9	0	0.0333333	0.0333333	0.0666667	0.866667	0	0
anger/102.jpg	3.4	5.5	0.133333	0	0.6	0	0.0666667	0	0.2
joy/103.jpg	7	6.1	0	0	0.0666667	0.633333	0	0.233333	0.0666667
fear/103.jpg	5	5.5	0.0666667	0.0222222	0.388889	0.0666667	0.0888889	0.2	0.166667
surprise/103.jpg	7	6	0	0.0333333	0.0333333	0.5	0	0.333333	0.1
anger/103.jpg	5.3	6	0.0333333	0.0333333	0.0666667	0.2	0.266667	0.266667	0.133333
anger/104.jpg	3.3	4.5	0.238889	0.116667	0.438889	0	0.205556	0	0
sadness/103.jpg	3.1	4.2	0.0222222	0.1	0.155556	0	0.722222	0	0
disgust/103.jpg	3.1	4.2	0.222222	0.388889	0.0666667	0.0333333	0.0888889	0.133333	0.0666667
fear/104.jpg	5	4.6	0.0333333	0.0333333	0.333333	0	0	0	0.6
disgust/104.jpg	3.1	5	0	0.4	0.233333	0.1	0	0.133333	0.133333
surprise/104.jpg	5	4.4	0	0.0333333	0.133333	0.355556	0.0666667	0.188889	0.222222
fear/105.jpg	4.3	5	0.0666667	0.133333	0.455556	0.0666667	0	0.122222	0.155556
joy/104.jpg	5.9	5	0	0.0666667	0.0833333	0.383333	0	0.15	0.316667
disgust/105.jpg	2.7	4.9	0.0666667	0.5	0.244444	0	0.1	0	0.0888889
surprise/105.jpg	6.5	4.6	0	0	0.0166667	0.472222	0.166667	0.172222	0.172222
joy/105.jpg	7.3	5.2	0	0	0.0166667	0.716667	0	0.183333	0.0833333
sadness/104.jpg	3.6	4.3	0	0.1	0.1	0.0666667	0.7	0	0.0333333
sadness/105.jpg	5.3	5.1	0	0.133333	0.0833333	0.116667	0.266667	0.25	0.15
anger/105.jpg	4.8	5.1	0.0833333	0.0666667	0.116667	0.0666667	0.316667	0.183333	0.166667
disgust/106.jpg	3.6	4.6	0	0.466667	0.133333	0.0666667	0	0.0333333	0.3
surprise/106.jpg	7.6	6.1	0	0	0	0.633333	0	0.266667	0.1
anger/106.jpg	1.8	3.8	0.0388889	0.1	0.272222	0	0.405556	0.05	0.133333
anger/107.jpg	4.1	4.9	0.3	0.166667	0.133333	0.133333	0.0666667	0	0.2
joy/106.jpg	6.5	5	0	0	0	0.5	0	0.266667	0.233333
fear/106.jpg	3.6	4.6	0.0166667	0.05	0.216667	0	0.183333	0.0666667	0.466667
disgust/107.jpg	2.4	4.1	0	0.466667	0.0666667	0	0.1	0.0333333	0.333333
sadness/106.jpg	4	4	0	0.133333	0.1	0	0.5	0	0.266667
fear/107.jpg	6.3	5	0	0	0.0666667	0.333333	0.1	0.133333	0.366667
surprise/107.jpg	6.2	4.4	0	0	0.0666667	0.5	0.133333	0.233333	0.0666667
joy/107.jpg	7	6.3	0	0	0	0.6	0	0.2	0.2
anger/108.jpg	2.1	5.6	0.2	0.0666667	0.6	0	0.0666667	0	0.0666667
disgust/108.jpg	3.3	5.1	0.0333333	0.366667	0.2	0	0.0666667	0.0666667	0.266667
sadness/107.jpg	3.8	5.4	0	0.0333333	0.2	0	0.633333	0.1	0.0333333
sadness/108.jpg	2.5	4.6	0	0.1	0.133333	0	0.733333	0	0.0333333
fear/108.jpg	4.8	4.6	0.0333333	0.0333333	0.2	0	0	0	0.733333
joy/108.jpg	7.9	5.4	0	0	0	0.666667	0	0.233333	0.1
surprise/108.jpg	8.6	6.7	0	0	0	0.633333	0	0.3	0.0666667
disgust/109.jpg	5.9	4.4	0.1	0.233333	0.1	0.2	0	0.1	0.266667
anger/109.jpg	4.2	3.9	0.0666667	0.0666667	0.1	0.0333333	0.2	0.133333	0.4
fear/109.jpg	4.1	4.8	0.0666667	0	0.0666667	0.0333333	0.533333	0.1	0.2
disgust/110.jpg	5.1	4.5	0.0888889	0.0666667	0.0888889	0.377778	0	0.177778	0.2
fear/110.jpg	2.6	5.4	0.0222222	0.188889	0.411111	0.0333333	0.177778	0.0333333	0.133333
sadness/109.jpg	6.1	3.7	0	0.0666667	0	0.188889	0.288889	0.233333	0.222222
surprise/109.jpg	4.3	4.5	0	0.0666667	0	0.0666667	0.133333	0	0.733333
anger/110.jpg	6	4.6	0	0	0.1	0.366667	0.1	0.233333	0.2
joy/109.jpg	7.5	5.2	0	0	0.0666667	0.7	0	0.1	0.133333
disgust/111.jpg	3.4	4.3	0.0888889	0.355556	0.355556	0.0333333	0.0333333	0	0.133333
sadness/110.jpg	7	4.1	0	0	0	0.366667	0.233333	0.2	0.2
joy/110.jpg	3.7	4.7	0.133333	0.166667	0.0333333	0.333333	0.0333333	0.2	0.1
sadness/111.jpg	2.9	3.8	0.0333333	0	0	0.0333333	0.866667	0.0333333	0.0333333
surprise/110.jpg	5.8	5.2	0	0	0.0666667	0.433333	0.0333333	0.3	0.166667
anger/111.jpg	5.7	5.1	0	0	0.322222	0.222222	0.122222	0.133333	0.2
joy/111.jpg	7	6.6	0	0	0	0.7	0.0333333	0.233333	0.0333333
surprise/111.jpg	6.8	5.6	0	0	0.0666667	0.433333	0.1	0.2	0.2
fear/111.jpg	2.6	4.8	0.0166667	0.05	0.683333	0.0333333	0.15	0	0.0666667
disgust/112.jpg	2.7	4.5	0.0722222	0.383333	0.138889	0	0.388889	0.0166667	0
anger/112.jpg	6.7	4.1	0	0	0.1	0.433333	0.133333	0.133333	0.2
fear/112.jpg	6	5.8	0.0888889	0.0333333	0.455556	0.166667	0.0666667	0.122222	0.0666667
disgust/113.jpg	2.8	4.5	0.0888889	0.522222	0.1	0	0	0.0222222	0.266667
fear/113.jpg	4.5	4.2	0	0.0888889	0.0666667	0.0222222	0.166667	0.0222222	0.633333
surprise/112.jpg	5	5.1	0	0	0.355556	0.211111	0.133333	0.144444	0.155556
joy/112.jpg	7.8	4.4	0	0	0.0333333	0.6	0.0666667	0.2	0.1
sadness/112.jpg	3.6	3.8	0	0.0222222	0.0666667	0	0.822222	0.0222222	0.0666667
anger/113.jpg	5.1	5.1	0.1	0.0666667	0.266667	0.133333	0.2	0.0666667	0.166667
surprise/113.jpg	7.4	6.4	0.0333333	0	0	0.7	0	0.2	0.0666667
joy/113.jpg	7.4	6.7	0	0	0	0.7	0	0.1	0.2
surprise/114.jpg	5.7	5.1	0	0.2	0.0333333	0.133333	0.0666667	0.1	0.466667
disgust/114.jpg	1.8	5.2	0.166667	0.6	0	0	0.0666667	0.0666667	0.1
fear/114.jpg	1.6	5.6	0.05	0.0833333	0.683333	0	0.0166667	0.1	0.0666667
joy/114.jpg	7.2	7	0	0	0	0.766667	0.0666667	0.0666667	0.1
sadness/113.jpg	5	4.5	0.0222222	0.0222222	0.155556	0	0.466667	0.133333	0.2
anger/114.jpg	6.1	7.3	0	0	0.3	0.266667	0	0.233333	0.2
sadness/114.jpg	4.4	3.9	0	0.0666667	0.266667	0	0.366667	0	0.3
fear/115.jpg	2.4	4.4	0.1	0.3	0.266667	0	0.166667	0.0333333	0.133333
anger/115.jpg	4.1	5.1	0	0	0.233333	0.166667	0.0666667	0.133333	0.4
surprise/115.jpg	7.5	5.7	0	0	0	0.377778	0	0.344444	0.277778
disgust/115.jpg	2.5	5	0.0666667	0.266667	0.333333	0	0.166667	0.0666667	0.1
sadness/115.jpg	4.6	5.3	0	0	0.0666667	0.133333	0.333333	0.0666667	0.4
fear/116.jpg	4	4.9	0.1	0.1	0.266667	0	0.2	0.0333333	0.3
anger/116.jpg	3.8	4.6	0.233333	0	0.3	0	0.2	0.0666667	0.2
joy/115.jpg	6.4	4.2	0.0666667	0.0333333	0	0.333333	0.0666667	0.133333	0.366667
disgust/116.jpg	5	4.5	0	0.1	0.0666667	0.288889	0.0333333	0.188889	0.322222
anger/117.jpg	4.6	5.8	0.0666667	0.2	0.1	0.133333	0.0666667	0.133333	0.3
surprise/116.jpg	6	5	0.0666667	0.0666667	0.0333333	0.266667	0	0.333333	0.233333
joy/116.jpg	8.1	5.2	0	0	0	0.6	0	0.2	0.2
disgust/117.jpg	6	4.9	0	0.1	0	0.4	0	0.133333	0.366667
fear/117.jpg	5.3	5.1	0	0.0666667	0.1	0.288889	0.0666667	0.322222	0.155556
sadness/116.jpg	3.9	4.4	0.0222222	0.0222222	0.2	0	0.288889	0.266667	0.2
joy/117.jpg	8.6	4.4	0	0	0	0.7	0	0.133333	0.166667
sadness/117.jpg	4.7	5.9	0.0333333	0.0666667	0.0333333	0.166667	0.433333	0.133333	0.133333
surprise/117.jpg	7.3	4.3	0.0333333	0	0	0.5	0	0.266667	0.2
anger/118.jpg	5.9	4.8	0	0.0666667	0.2	0.155556	0.133333	0.155556	0.288889
fear/118.jpg	6.2	5.4	0	0	0.133333	0.3	0.2	0.0666667	0.3
joy/118.jpg	6.8	4	0	0	0	0.566667	0.133333	0.0333333	0.266667
disgust/118.jpg	1.6	6.1	0.1	0.288889	0.466667	0	0.0777778	0.0666667	0
sadness/118.jpg	3.8	4.5	0	0.0333333	0.333333	0.122222	0.333333	0.0888889	0.0888889
fear/119.jpg	5.1	5.3	0	0.0666667	0.133333	0.166667	0.2	0.1	0.333333
surprise/118.jpg	8.1	7.6	0	0	0.0666667	0.633333	0.0333333	0.233333	0.0333333
anger/119.jpg	4.2	6.1	0	0.1	0.4	0.1	0.0666667	0.1	0.233333
disgust/119.jpg	2.6	4.9	0.0166667	0.416667	0.25	0	0.25	0	0.0666667
fear/120.jpg	5.4	6	0	0	0	0.122222	0.755556	0.0666667	0.0555556
joy/119.jpg	7.6	5.9	0	0	0	0.422222	0.0666667	0.222222	0.288889
surprise/119.jpg	6.6	5.1	0	0	0.0222222	0.222222	0.0555556	0.366667	0.333333
joy/120.jpg	7.7	6	0	0	0	0.522222	0.0333333	0.255556	0.188889
sadness/119.jpg	5.1	5.9	0.0333333	0	0	0.0666667	0.733333	0.0666667	0.1
sadness/120.jpg	6	4.9	0	0	0	0.2	0.366667	0	0.433333
anger/120.jpg	7.1	5.2	0	0	0	0.333333	0.133333	0.2	0.333333
surprise/120.jpg	7.6	6.6	0	0	0	0.566667	0	0.266667	0.166667
disgust/120.jpg	3.3	5.4	0	0.366667	0.233333	0.0666667	0.0666667	0.0333333	0.233333
fear/121.jpg	2.8	4.6	0.0833333	0.05	0.283333	0	0.583333	0	0
disgust/121.jpg	2.7	5.1	0.0666667	0.222222	0.411111	0	0.211111	0.0888889	0
fear/122.jpg	4.9	4.8	0.0333333	0.0666667	0	0.1	0.0666667	0.2	0.533333
anger/121.jpg	2.8	6.1	0.355556	0.0666667	0.111111	0.0666667	0.377778	0.0222222	0
anger/122.jpg	5.4	7.1	0.05	0.05	0.283333	0.266667	0.0166667	0.266667	0.0666667
disgust/122.jpg	2.3	5.2	0	0.488889	0.155556	0	0.288889	0.0333333	0.0333333
joy/121.jpg	8.1	6.4	0	0	0	0.766667	0	0.233333	0
sadness/121.jpg	3	4.6	0.0666667	0	0.166667	0	0.7	0	0.0666667
surprise/121.jpg	7.1	6.4	0	0	0	0.533333	0	0.266667	0.2
joy/122.jpg	7.7	5.3	0	0	0	0.6	0	0.233333	0.166667
sadness/122.jpg	8.2	4.4	0	0	0	0.422222	0.0333333	0.222222	0.322222
anger/123.jpg	6.7	6.8	0.0888889	0	0.233333	0.288889	0	0.188889	0.2
disgust/123.jpg	4.9	4.9	0.0333333	0.466667	0.166667	0.0666667	0	0.0666667	0.2
sadness/123.jpg	2.1	4	0.0555556	0.0888889	0.0333333	0	0.755556	0	0.0666667
fear/123.jpg	4.4	5.1	0.1	0.1	0.1	0	0.3	0.133333	0.266667
joy/123.jpg	6.7	3.8	0.0333333	0	0	0.522222	0.0666667	0.155556	0.222222
surprise/122.jpg	7.9	7.6	0.0333333	0	0	0.5	0	0.333333	0.133333
surprise/123.jpg	7.6	3.9	0	0	0.0333333	0.216667	0.116667	0.283333	0.35
fear/124.jpg	3.6	4.4	0	0	0.4	0.0666667	0.266667	0	0.266667
disgust/124.jpg	3.6	4.5	0.0333333	0.333333	0.0666667	0	0.133333	0.0333333	0.4
surprise/124.jpg	6.8	6	0	0	0	0.5	0.0666667	0.233333	0.2
disgust/125.jpg	5.5	4.9	0	0.2	0.0333333	0.133333	0	0.1	0.533333
anger/124.jpg	4.2	5	0.0666667	0.166667	0.0333333	0	0.166667	0.0666667	0.5
anger/125.jpg	4.9	5.8	0.0666667	0	0.433333	0.0333333	0.1	0.166667	0.2
sadness/124.jpg	2.7	4.2	0	0.0666667	0.133333	0	0.6	0	0.2
joy/124.jpg	7.6	5.9	0	0	0	0.433333	0	0.3	0.266667
fear/125.jpg	4.2	5.3	0.133333	0.0333333	0.166667	0	0.166667	0.0666667	0.433333
fear/126.jpg	4.5	4.7	0	0.0666667	0.4	0.0555556	0.0666667	0.188889	0.222222
surprise/125.jpg	4.8	4.6	0	0.1	0.166667	0.166667	0.0666667	0.0333333	0.466667
surprise/126.jpg	5.7	4.9	0	0.0333333	0.166667	0.188889	0.2	0.155556	0.255556
joy/125.jpg	6.1	4.8	0	0.0666667	0.0666667	0.3	0.1	0.166667	0.3
joy/126.jpg	6.4	6	0	0.0666667	0.0666667	0.488889	0	0.222222	0.155556
sadness/125.jpg	3.1	3.7	0	0.0666667	0.0333333	0	0.833333	0	0.0666667
sadness/126.jpg	2.7	2.9	0.0666667	0.1	0.0666667	0	0.7	0	0.0666667
anger/126.jpg	5.3	4.6	0.0666667	0.0666667	0.1	0.266667	0.0666667	0.0666667	0.366667
disgust/126.jpg	2.9	3	0.188889	0.488889	0.0666667	0	0.122222	0	0.133333
disgust/127.jpg	4.2	5.3	0.0666667	0.3	0	0.0666667	0.1	0.0666667	0.4
fear/127.jpg	2.3	6.2	0.166667	0.0222222	0.722222	0	0	0.0888889	0
surprise/127.jpg	6	4.8	0	0	0.0666667	0.233333	0	0.233333	0.466667
anger/127.jpg	3.7	5.7	0.4	0.0333333	0.133333	0	0.166667	0.0666667	0.2
fear/128.jpg	5.7	6.5	0.0666667	0.0666667	0.0388889	0.0166667	0.0222222	0.416667	0.372222
joy/127.jpg	7.5	3.5	0	0	0	0.533333	0	0.0333333	0.433333
anger/128.jpg	2.4	6.3	0.183333	0.15	0.383333	0	0.133333	0.0166667	0.133333
sadness/127.jpg	3.4	4.4	0	0	0.133333	0	0.633333	0.133333	0.1
disgust/128.jpg	7.1	4.1	0	0	0.0666667	0.466667	0	0.133333	0.333333
surprise/128.jpg	1.8	4.7	0	0.266667	0.3	0.0333333	0.233333	0.133333	0.0333333
disgust/129.jpg	2.6	3.8	0.0222222	0.555556	0.133333	0.0333333	0.0888889	0.1	0.0666667
joy/128.jpg	7.6	5	0	0	0	0.6	0	0.233333	0.166667
joy/129.jpg	7	5.7	0	0	0	0.733333	0	0.2	0.0666667
anger/129.jpg	3.6	5.4	0.466667	0.2	0.0888889	0.0222222	0.133333	0.0222222	0.0666667
surprise/129.jpg	5.4	5.4	0	0.0666667	0.0333333	0.233333	0.233333	0.166667	0.266667
sadness/128.jpg	3.3	3.9	0	0.333333	0.0222222	0.0222222	0.266667	0.0222222	0.333333
sadness/129.jpg	2.3	3.9	0.0222222	0.0666667	0.0555556	0	0.855556	0	0
fear/129.jpg	3.5	4	0.0222222	0.0666667	0.622222	0	0.0888889	0.0666667	0.133333
sadness/130.jpg	6	4.3	0.0222222	0	0.0222222	0.288889	0.266667	0.133333	0.266667
disgust/130.jpg	2.4	4.7	0.227778	0.427778	0.161111	0	0.0388889	0.122222	0.0222222
surprise/130.jpg	8	6.5	0	0	0.0166667	0.572222	0	0.305556	0.105556
fear/130.jpg	4.1	5.8	0.15	0.15	0.316667	0	0	0.183333	0.2
anger/130.jpg	4.2	4.8	0.1	0.0666667	0.233333	0.155556	0	0.155556	0.288889
disgust/131.jpg	4.6	5.8	0.0333333	0.222222	0.155556	0.0666667	0.0666667	0.155556	0.3
fear/131.jpg	6.3	5.2	0.0555556	0.133333	0.0555556	0.255556	0	0.166667	0.333333
anger/131.jpg	2.9	5.3	0.3	0.2	0.3	0	0.0666667	0.0666667	0.0666667
joy/130.jpg	7.9	4.9	0	0	0	0.633333	0	0.233333	0.133333
joy/131.jpg	6.8	5.2	0	0	0	0.4	0	0.366667	0.233333
joy/132.jpg	6	5.8	0	0	0.122222	0.555556	0	0.255556	0.0666667
disgust/132.jpg	2.9	4.3	0.0222222	0.455556	0.122222	0.1	0	0	0.3
sadness/131.jpg	3.7	4.4	0.1	0	0.0888889	0	0.588889	0.0222222	0.2
surprise/131.jpg	6.8	5.6	0	0	0	0.388889	0	0.422222	0.188889
fear/132.jpg	4.6	5.8	0	0	0.266667	0.2	0.0666667	0.2	0.266667
sadness/132.jpg	3.9	4.6	0	0	0.0333333	0.0333333	0.433333	0.166667	0.333333
surprise/132.jpg	6.8	6.3	0	0	0	0.4	0	0.5	0.1
anger/132.jpg	4.6	5.4	0.366667	0.0333333	0.2	0.0666667	0.0666667	0.0333333	0.233333
anger/133.jpg	5.7	4.9	0.0666667	0.0333333	0.233333	0.0666667	0.133333	0.333333	0.133333
fear/133.jpg	2	6.5	0.0555556	0.211111	0.577778	0	0.155556	0	0
joy/133.jpg	7.3	3.1	0	0	0	0.633333	0	0.1	0.266667
anger/134.jpg	4.3	4.6	0.2	0.133333	0.166667	0.266667	0.2	0	0.0333333
disgust/133.jpg	3	4.4	0.122222	0.522222	0	0.2	0	0	0.155556
sadness/133.jpg	6.6	3.8	0	0	0	0.433333	0	0.233333	0.333333
surprise/133.jpg	6.3	4.8	0	0	0	0.422222	0.155556	0.355556	0.0666667
fear/134.jpg	3.4	4.7	0.0388889	0.172222	0.238889	0.2	0.15	0.133333	0.0666667
disgust/134.jpg	2.8	4.6	0.2	0.2	0	0.0666667	0.133333	0.133333	0.266667
joy/134.jpg	6.9	5.2	0	0.0666667	0	0.5	0.0333333	0.266667	0.133333
fear/135.jpg	4	6.6	0	0.0222222	0.322222	0	0.522222	0.1	0.0333333
sadness/134.jpg	3.3	4.7	0	0	0.133333	0.0666667	0.733333	0	0.0666667
surprise/134.jpg	6	5.2	0.0666667	0	0.133333	0.233333	0.133333	0.266667	0.166667
joy/135.jpg	7.9	3.5	0.0666667	0	0.0666667	0.7	0	0.1	0.0666667
sadness/135.jpg	3.8	4.8	0	0.0333333	0.0333333	0.2	0.4	0.1	0.233333
anger/135.jpg	3.7	5.4	0	0	0.488889	0.1	0.0888889	0.1	0.222222
surprise/135.jpg	7.4	4.5	0	0	0.2	0.5	0.0333333	0.0666667	0.2
disgust/135.jpg	3.3	5.6	0	0.5	0.0666667	0	0.2	0.0333333	0.2
disgust/136.jpg	3.4	4.4	0.0166667	0.35	0.183333	0.166667	0.0833333	0.133333	0.0666667
anger/136.jpg	1.5	4.7	0.0444444	0.0333333	0.344444	0	0.511111	0	0.0666667
fear/136.jpg	6.2	5	0	0	0.2	0.322222	0.0888889	0.155556	0.233333
fear/137.jpg	4.8	4.4	0	0.133333	0.366667	0	0	0.1	0.4
joy/136.jpg	7.9	6.2	0.0666667	0	0	0.666667	0.0666667	0.133333	0.0666667
sadness/136.jpg	2.8	4.3	0	0.133333	0.166667	0	0.366667	0.133333	0.2
surprise/136.jpg	7.1	5.7	0	0	0	0.522222	0	0.188889	0.288889
anger/137.jpg	7.1	6.2	0	0	0	0.4	0	0.333333	0.266667
disgust/137.jpg	1.9	4.2	0.0666667	0.566667	0.133333	0	0.133333	0	0.1
fear/138.jpg	1.4	5.5	0.155556	0.311111	0.511111	0	0.0222222	0	0
sadness/137.jpg	6.2	4.6	0	0	0	0.333333	0.266667	0.2	0.2
sadness/138.jpg	4.9	5.1	0	0	0.0666667	0	0.466667	0.133333	0.333333
disgust/138.jpg	4	5.1	0.0333333	0.4	0.233333	0	0.0333333	0.2	0.1
joy/137.jpg	8.3	6.2	0	0	0	0.7	0	0.3	0
surprise/137.jpg	7.9	7.3	0	0	0	0.266667	0.0333333	0.7	0
surprise/138.jpg	7.6	5.4	0.0666667	0	0	0.533333	0	0.3	0.1
joy/138.jpg	8.3	3.9	0	0	0	0.733333	0	0.233333	0.0333333
anger/138.jpg	3.5	5.3	0	0	0.1	0	0.766667	0.0666667	0.0666667
disgust/139.jpg	3.3	4.1	0	0.4	0.0333333	0	0.166667	0	0.4
anger/139.jpg	2.7	5.6	0.0666667	0.0666667	0.0333333	0	0.566667	0	0.266667
fear/139.jpg	5.2	5.1	0	0.0666667	0.333333	0.2	0	0.2	0.2
fear/140.jpg	3.3	4.3	0.133333	0.266667	0.0666667	0.0666667	0.2	0	0.266667
surprise/139.jpg	5	4.2	0	0.4	0.0666667	0.133333	0.0666667	0.0666667	0.266667
sadness/139.jpg	4.1	4	0	0	0.0666667	0.0666667	0.6	0	0.266667
joy/139.jpg	7.4	4.8	0	0	0	0.633333	0	0.3	0.0666667
anger/140.jpg	6	4.7	0	0.133333	0.0333333	0.2	0	0.2	0.433333
disgust/140.jpg	2.7	4.8	0	0.566667	0.0333333	0.0333333	0.133333	0	0.233333
sadness/140.jpg	5.9	6	0	0	0.0333333	0.233333	0.333333	0.2	0.2
surprise/140.jpg	6.1	6.5	0	0	0.222222	0.155556	0	0.488889	0.133333
anger/141.jpg	4.7	5.2	0	0.0555556	0.222222	0.155556	0.177778	0.0444444	0.344444
fear/141.jpg	2.8	4.8	0.1	0.388889	0.322222	0	0.1	0.0222222	0.0666667
disgust/141.jpg	1.7	4.4	0.266667	0.6	0.0666667	0	0	0	0.0666667
surprise/141.jpg	8.1	5.8	0	0	0	0.511111	0	0.244444	0.244444
sadness/141.jpg	7.2	5.5	0	0.0333333	0	0.355556	0.222222	0.188889	0.2
joy/140.jpg	7.9	6.2	0	0.0666667	0	0.5	0	0.333333	0.1
joy/141.jpg	8.5	6.1	0.0333333	0	0	0.5	0	0.4	0.0666667
anger/142.jpg	4.9	5.1	0.0666667	0.0666667	0.4	0.166667	0.0333333	0.133333	0.133333
surprise/142.jpg	4.1	4.7	0.0333333	0.1	0.2	0.133333	0.166667	0.133333	0.233333
fear/142.jpg	3	4.8	0.133333	0.155556	0.355556	0.0666667	0.188889	0.0333333	0.0666667
sadness/142.jpg	3.1	5.1	0.0222222	0.2	0.188889	0.0333333	0.322222	0.1	0.133333
disgust/142.jpg	2.2	4.6	0.0666667	0.4	0.0666667	0.0333333	0.3	0	0.133333
fear/143.jpg	6.1	5.3	0	0	0.0666667	0.2	0.133333	0.266667	0.333333
anger/143.jpg	2.7	5.4	0.344444	0.0888889	0.544444	0	0.0222222	0	0
disgust/143.jpg	3.5	4.9	0	0.566667	0	0	0.2	0.0666667	0.166667
joy/142.jpg	8.2	7.2	0	0.0666667	0	0.555556	0	0.222222	0.155556
sadness/143.jpg	6.6	4	0	0.133333	0	0.5	0	0.0333333	0.333333
sadness/144.jpg	3.3	3.9	0.0333333	0	0.166667	0	0.733333	0.0666667	0
surprise/143.jpg	8.3	7.6	0	0	0	0.8	0	0.2	0
joy/143.jpg	7	4.8	0	0.0666667	0	0.566667	0	0.1	0.266667
joy/144.jpg	7.2	6.6	0	0	0	0.566667	0	0.3	0.133333
anger/144.jpg	6.3	6.3	0.0666667	0	0.3	0.366667	0.1	0.166667	0
disgust/144.jpg	2.9	3.8	0	0.233333	0.3	0	0.4	0	0.0666667
surprise/144.jpg	6.7	4.4	0	0	0.133333	0.4	0	0.266667	0.2
fear/144.jpg	6.3	5.7	0.0666667	0.255556	0.0888889	0.2	0.0333333	0.166667	0.188889
surprise/145.jpg	7.1	5	0	0	0	0.566667	0.0666667	0.233333	0.133333
disgust/145.jpg	4.5	4.6	0.1	0.6	0	0.0666667	0	0	0.233333
fear/145.jpg	4.7	5.4	0.133333	0.255556	0.388889	0	0	0.0555556	0.166667
anger/145.jpg	5.8	5.7	0.1	0.0333333	0.133333	0.566667	0	0.1	0.0666667
anger/146.jpg	5.3	5.7	0.0666667	0	0.222222	0.188889	0.133333	0.222222	0.166667
disgust/146.jpg	3.2	5.9	0.0388889	0.338889	0.338889	0	0.127778	0	0.155556
fear/146.jpg	5.6	5.2	0	0.0333333	0.0333333	0.333333	0.166667	0.1	0.333333
joy/145.jpg	4.7	4.2	0.0222222	0.1	0.0222222	0.255556	0.244444	0.0333333	0.322222
sadness/145.jpg	4.4	4.8	0	0	0.0666667	0.0333333	0.666667	0	0.233333
fear/147.jpg	4.7	5	0.0666667	0.166667	0.355556	0.0333333	0.0222222	0.133333	0.222222
sadness/146.jpg	5	4	0	0.0222222	0.0222222	0.1	0.588889	0.0666667	0.2
anger/147.jpg	5.4	6.2	0.1	0	0.233333	0.166667	0.1	0.333333	0.0666667
disgust/147.jpg	3	5.2	0.0666667	0.8	0	0	0	0	0.133333
joy/146.jpg	7.5	5.1	0	0	0	0.633333	0	0.233333	0.133333
surprise/146.jpg	7.3	5.8	0.0333333	0.0333333	0.0666667	0.633333	0	0.233333	0
surprise/147.jpg	7.4	6.2	0	0	0.0888889	0.322222	0.0666667	0.455556	0.0666667
joy/147.jpg	8.1	6.2	0	0	0	0.833333	0	0.166667	0
sadness/147.jpg	3	4.3	0	0.133333	0	0	0.7	0	0.166667
anger/148.jpg	2.9	4.9	0.122222	0.222222	0.355556	0.0222222	0.0555556	0.0666667	0.155556
disgust/148.jpg	3.9	4.9	0.0666667	0.133333	0.633333	0.0666667	0	0	0.1
anger/149.jpg	7.5	7.9	0	0.1	0	0.455556	0.1	0.255556	0.0888889
joy/148.jpg	8.2	7.5	0	0	0	0.833333	0.0666667	0.1	0
disgust/149.jpg	2.2	4.2	0.1	0.666667	0	0	0.0333333	0	0.2
fear/148.jpg	2	5	0.0333333	0.0555556	0.655556	0	0.222222	0.0333333	0
fear/149.jpg	4.7	5	0	0.1	0.333333	0	0.0666667	0.233333	0.266667
sadness/148.jpg	5.3	4.7	0	0	0	0.3	0.266667	0	0.433333
surprise/148.jpg	7.7	6.5	0	0	0	0.466667	0.0666667	0.166667	0.3
sadness/149.jpg	5.7	5	0	0.133333	0.1	0.266667	0.0666667	0.366667	0.0666667
anger/150.jpg	3.9	5.5	0.0666667	0	0.633333	0.133333	0	0.166667	0
surprise/149.jpg	6.6	4.4	0	0	0	0.733333	0.1	0.133333	0.0333333
surprise/150.jpg	7.2	5.7	0	0	0.0333333	0.455556	0.0222222	0.388889	0.1
joy/149.jpg	8.3	6.6	0	0	0	0.833333	0	0.166667	0
fear/150.jpg	5.1	5.2	0.155556	0	0.322222	0.1	0.1	0.2	0.122222
sadness/150.jpg	5.7	5.3	0.0333333	0.0888889	0.133333	0.122222	0	0.0888889	0.533333
disgust/150.jpg	3	3.6	0.166667	0.366667	0.0333333	0	0.233333	0	0.2
joy/150.jpg	7.8	5.1	0	0	0	0.566667	0	0.433333	0
